mid,code,libelle_officiel,chapitre,niveau,type_noeud,source,table_attache,texte,texte_divergent,patron,classe_proposee,destination_proposee,motif,peremption_suspecte,peremption_motif,version_regle
599,(V01-V99),Accidents de transport,XX,2,bloc,G,GLOSSAIRE,Cette section comprend 12 groupes. Ceux se référant aux accidents de transport terrestre de V01 à V89 au chapitre XX reflètent le moyen de transport adopté par la victime et sont subdivisés de façon à identifier le rôle de la victime ou le type de l'accident. Le véhicule occupé par le blessé est identifié par les deux premiers caractères puisqu'il est considéré comme le facteur le plus important à identifier à des fins de prévention.,false,"",definition,non_rendue,"définition somatique du glossaire OFS ; niveau chapitre/bloc — pas de fiche cible, ne descend pas",false,"",v1
597,(V01-Y98),"",XX,1,chapitre,G,GLOSSAIRE,"Le présent chapitre, qui, dans les révisions précédentes de la CIM, constituait une classification supplémentaire, permet la classification de toutes les causes externes responsables de lésions traumatiques, d'intoxications et d'autres effets indésirables. Ses rubriques seront utilisées en association avec les rubriques d'autres chapitres de la Classification indiquant la nature de la lésion. Le plus souvent, une rubrique du Chapitre XIX, Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98), indiquera la lésion. Pour la mise en tableaux des causes de décès, on utilisera de préférence un double classement, Chapitre XIX et Chapitre XX, mais, si cette mise en tableaux doit être effectuée selon un code unique, on utilisera de préférence le code du Chapitre XX. D'autres affections pouvant être imputées à des causes externes sont classées dans les Chapitres I à XVIII. Dans ce cas, les rubriques du Chapitre XX seront utilisées uniquement à titre d'information complémentaire pour l'analyse des affections multiples. <P>Les rubriques pour les séquelles de causes externes de morbidité et de mortalité sont classées en Y85-Y89.",false,"",definition,non_rendue,"définition somatique du glossaire OFS ; niveau chapitre/bloc — pas de fiche cible, ne descend pas",false,"",v1
255,B48.7,Mycoses opportunistes,I,4,sous_categorie,G,GLOSSAIRE,"Mycoses causées par des champignons de faible virulence qui ne peuvent donner un état infectieux qu'en raison de la présence de certains facteurs tels que l'existence d'une maladie débilitante ou l'administration d'agents thérapeutiques immunosuppresseurs ou autres, ou de radiothérapie. La plupart des champignons responsables sont des saprophytes habituels du sol et de végétaux en décomposition.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
616,E00,Syndrome d'insuffisance thyroïdienne congénitale,IV,3,categorie,G,aucune,"Cette catégorie comprend les maladies endémiques dues à une insuffisance en iode de l'environnement soit directe, soit résultant d'une insuffisance thyroïdienne maternelle. Certaines de ces maladies ne correspondent pas à une hypothyroïdie en cours mais sont la conséquence d'une sécrétion anormale de l'hormone thyroïdienne en cours de développement du ftus. Le goitre endémique peut y être associé.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
607,E40,Kwashiorkor,IV,3,categorie,G,GLOSSAIRE,Malnutrition grave avec oedème nutritionnel et dépigmentation de la peau et des cheveux,false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
256,E43,"Malnutrition protéinoénergétique grave, sans précision",IV,3,categorie,G,GLOSSAIRE,"Perte de poids importante (émaciation) chez l'enfant ou l'adulte, ou absence de gain pondéral chez l'enfant, aboutissant à un poids inférieur d'au moins trois écarts types à la valeur moyenne de la population de référence (ou à une perte similaire exprimée selon d'autres méthodes statistiques). Lorsque l'on ne dispose que d'une seule mesure, il y a une forte présomption d'émaciation grave quand le poids est inférieur de trois écarts types ou davantage à la moyenne de la population de référence.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
257,E44.0,Malnutrition protéinoénergétique modérée,IV,4,sous_categorie,G,GLOSSAIRE,"Perte de poids chez l'enfant ou chez l'adulte, ou absence de gain pondéral chez l'enfant, aboutissant à un poids qui est inférieur de deux écarts types ou plus, mais moins de trois, à la valeur moyenne de la population de référence (ou une perte similaire exprimée selon d'autres méthodes statistiques). Quand on ne dispose que d'une mesure, il existe une forte présomption de malnutrition protéino-énergétique modérée quand le poids observé est inférieur de deux écarts types ou plus, mais moins de trois, à la moyenne de la population de référence.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
258,E44.1,Malnutrition protéinoénergétique légère,IV,4,sous_categorie,G,GLOSSAIRE,"Perte de poids chez l'enfant ou chez l'adulte, ou absence de gain pondéral chez l'enfant, aboutissant à un poids qui est inférieur d'un écart type ou plus, mais moins de deux, à la valeur moyenne de la population de référence (ou une perte similaire exprimée selon d'autres méthodes statistiques).  Quand on ne dispose que d'une mesure, il existe une forte présomption de malnutrition protéino-énergétique modérée quand le poids observé est inférieur d'un écart type ou plus, mais moins de deux, à la moyenne de la population de référence.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
41,F05.1,Délirium surajouté à une démence,V,4,sous_categorie,N,NOTE,"Affections répondant aux critères cités plus haut mais survenant au cours d'une démence (F00, F01, F02, F03).",false,"",definition,fiche du code (définition),texte définitoire (défaut source N) — à confirmer,false,"",v1
98,H54,Déficience visuelle incluant la cécité (binoculaire ou monoculaire),VII,3,categorie,N,NOTE,"Pour la définition de la catégorie des atteintes visuelles, se reporter au tableau.",false,"",definition,fiche du code (définition),texte définitoire (défaut source N) — à confirmer,false,"",v1
572,K01.0,Dents incluses,XI,4,sous_categorie,G,GLOSSAIRE,Une dent incluse est une dent qui n'est pas sortie sans qu'une autre dent fasse obstacle.,false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
573,K01.1,Dents enclavées,XI,4,sous_categorie,G,GLOSSAIRE,Une dent enclavée est une dent qui n'est pas sortie parce qu'une autre dent fait obstacle à sa sortie.,false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
617,Q24.1,Lévocardie,XVII,4,sous_categorie,G,GLOSSAIRE,"",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
577,S02,Fracture du crâne et des os de la face,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
578,S06,Lésion traumatique intracrânienne,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les lésions traumatiques intracrâniennes et les plaies ouvertes : 0 Sans plaie intracrânienne ouverte; 1 Avec plaie intracrânienne ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
579,S12,Fracture du cou,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes;  une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
580,S22,"Fracture de côte(s), du sternum et du rachis dorsal",XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou pas désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
581,S26,Lésion traumatique du cœur,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple : 0 Sans plaie ouverte de la cavité thoracique; 1 Avec plaie ouverte de la cavité thoracique.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
582,S27,"Lésions traumatiques d'organes intrathoraciques, autres et non précisés",XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple : 0 Sans plaie ouverte de la cavité thoracique; 1 Avec plaie ouverte de la cavité thoracique.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
583,S32,Fracture du rachis lombaire et du bassin,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées  comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
584,S36,Lésion traumatique d'organes intraabdominaux,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple : 0 Sans plaie pénétrante de la cavité abdominale; 1 Avec plaie pénétrante de la cavité abdominale.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
585,S37,Lésion traumatique des organes urinaires et pelviens,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple : 0 Sans plaie pénétrante de la cavité pelvienne; 1 Avec plaie pénétrante de la cavité pelvienne.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
586,S42,Fracture de l'épaule et du bras,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées  comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes. Une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
587,S52,Fracture de l'avant-bras,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
588,S62,Fracture au niveau du poignet et de la main,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
589,S72,Fracture du fémur,XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
590,S82,"Fracture de la jambe, y compris la cheville",XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
591,S92,"Fracture du pied, sauf la cheville",XIX,3,categorie,G,GLOSSAIRE,"Les subdivisions suivantes, données à titre facultatif, peuvent être utilisées comme caractère supplémentaire lorsqu'il n'est pas possible ou désiré d'utiliser le codage multiple pour identifier les fractures et les plaies ouvertes; une fracture non précisée comme fermée ou ouverte doit être classée comme fermée. 0 Fracture fermée; 1 Fracture ouverte.",false,"",definition,fiche du code (définition),définition somatique du glossaire OFS,false,"",v1
