provenance,code,libelle_officiel,chapitre,type_noeud,source_ofs,kind_ans,attache,patron,caractere,classe_proposee,destination_proposee,motif,texte_retenu,divergence_textuelle,texte_ofs_si_divergent,abandonnee_par_ans_2025,controle_plein_texte,peremption_suspecte,peremption_motif,version_regle
les_deux,N10,Néphrite tubulo-interstitielle aigüe,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,"",false,"",v3
ANS_2025,N10-N16,Maladies rénales tubulo-interstitielles,XIV,bloc,"",coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc ; attachée à un chapitre/bloc — héritage vers les catégories à trancher,"Utiliser, au besoin, un code supplémentaire pour identifier la maladie rénale chronique associée (N18.–).",false,"",false,"",false,"",v3
les_deux,N11,Néphrite tubulo-interstitielle chronique,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,"",false,"",v3
ANS_2025,N13.5,"Coudure et rétrécissement urétéral, sans hydronéphrose",XIV,categorie,"",coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire pour identifier la maladie associée",false,"",false,"",false,"",v3
les_deux,N13.6,Pyonéphrose,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,"",false,"",v3
les_deux,N14,Atteintes tubulo-interstitielles et tubulaires dues à des médicaments et des métaux lourds,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent toxique.",false,"",false,"",false,"",v3
les_deux,N17-N19,Insuffisance rénale,XIV,bloc,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc ; attachée à un chapitre/bloc — héritage vers les catégories à trancher,"Utiliser, au besoin, un code supplémentaire de cause externe (Chapitre XX) pour identifier l'agent externe.",false,"",false,"",false,"",v3
ANS_2025,N18,Maladie rénale chronique,XIV,categorie,"",coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire pour identifier l'affection causale.",false,"",false,"",false,"",v3
ANS_2025,N18,Maladie rénale chronique,XIV,categorie,"",coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire pour identifier la présence d'une hypertension.",false,"",false,"",false,"",v3
les_deux,N30,Cystite,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux ou un code de cause externe (Chapitre XX) pour identifier l'agent responsable.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux ou un code de cause externe (Chapitre XX) pour identifier l'agent responsable.",false,"",false,"",v3
les_deux,N34,Urétrite et syndrome urétral,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,"",false,"",v3
les_deux,N39.0,"Infection des voies urinaires, siège non précisé",XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,"",false,"",v3
ANS_2025,N39.3,Incontinence urinaire d'effort,XIV,categorie,"",coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (N32.8) pour identifier l’hyperactivité de la vessie ou du muscle détrusor.",false,"",false,"",false,"",v3
ANS_2025,N39.4,Autres formes d'incontinence urinaire précisées,XIV,categorie,"",coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (N32.8) pour identifier l’hyperactivité de la vessie ou du muscle détrusor.",false,"",false,"",false,"",v3
les_deux,N41,Affections inflammatoires de la prostate,XIV,categorie,N,coding-hint,Class,utiliser_code_supplementaire,"",instruction_codage,section Notes de la CIM-10,instruction transversale « code supplémentaire » — à trancher en bloc,"Utiliser, au besoin, un code supplémentaire (B95-B98) pour identifier l'agent infectieux.",true,"Utiliser, au besoin, un code supplémentaire (B95-B97) pour identifier l'agent infectieux.",false,"",false,"",v3
