code,chapter,filepath,libelle,has_perimetre,has_localisations,has_exclusions,has_consignes,has_formulations,type_mco,statut_mco,source_existence,nb_chars
A07.0,I,I/A07.0.md,Balantidiose,true,false,true,false,true,0,codable,OWL_ANS,1373
A07.1,I,I/A07.1.md,Giardiase [lambliase],true,false,true,false,true,0,codable,OWL_ANS,1457
A07.2,I,I/A07.2.md,Cryptosporidiose,true,false,true,false,true,0,codable,OWL_ANS,1422
A07.3,I,I/A07.3.md,Infection à Isospora,true,false,true,false,true,0,codable,OWL_ANS,1501
A07.8,I,I/A07.8.md,"Autres maladies intestinales précisées, à protozoaires",true,false,true,false,true,0,codable,OWL_ANS,1877
A07.9,I,I/A07.9.md,"Maladie intestinale à protozoaires, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1521
A08.0,I,I/A08.0.md,Entérite à rotavirus,true,false,true,false,true,0,codable,OWL_ANS,1513
A08.1,I,I/A08.1.md,Gastroentéropathie aigüe due à un norovirus,true,false,true,false,true,0,codable,OWL_ANS,1484
A08.2,I,I/A08.2.md,Entérite à adénovirus,true,false,true,false,true,0,codable,OWL_ANS,1407
A08.3,I,I/A08.3.md,Autres entérites virales,true,false,true,false,false,0,codable,OWL_ANS,1317
A08.4,I,I/A08.4.md,"Infections intestinales virales, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1738
A08.5,I,I/A08.5.md,Autres infections intestinales précisées,true,false,true,false,true,0,codable,OWL_ANS,1435
A09.0,I,I/A09.0.md,"Gastroentérites et colites d’origine infectieuse, autres et non précisées",true,false,true,false,true,0,codable,OWL_ANS,2426
A09.9,I,I/A09.9.md,Gastroentérite et colite d’origine non précisée,true,false,true,false,true,0,codable,OWL_ANS,1823
A15.0,I,I/A15.0.md,"Tuberculose pulmonaire, confirmée par examen microscopique de l'expectoration, avec ou sans culture",true,false,true,false,true,0,codable,OWL_ANS,2266
A15.1,I,I/A15.1.md,"Tuberculose pulmonaire, confirmée par culture seulement",true,false,true,false,true,0,codable,OWL_ANS,1750
A15.2,I,I/A15.2.md,"Tuberculose pulmonaire, avec confirmation histologique",true,false,true,false,false,0,codable,OWL_ANS,1655
A15.3,I,I/A15.3.md,"Tuberculose pulmonaire, avec confirmation, moyen non précisé",true,false,true,false,true,0,codable,OWL_ANS,2086
A15.4,I,I/A15.4.md,"Tuberculose des ganglions intrathoraciques, avec confirmation bactériologique et histologique",true,false,true,false,false,0,codable,OWL_ANS,1980
A15.5,I,I/A15.5.md,"Tuberculose du larynx, de la trachée et des bronches, avec confirmation bactériologique et histologique",true,false,true,false,false,0,codable,OWL_ANS,1938
A15.6,I,I/A15.6.md,"Pleurésie tuberculeuse, avec confirmation bactériologique et histologique",true,false,true,false,false,0,codable,OWL_ANS,1927
A15.7,I,I/A15.7.md,"Primo-infection tuberculeuse de l'appareil respiratoire, avec confirmation bactériologique et histologique",true,false,true,false,true,0,codable,OWL_ANS,1742
A15.8,I,I/A15.8.md,"Autres formes de tuberculose de l'appareil respiratoire, avec confirmation bactériologique et histologique",true,false,true,false,false,0,codable,OWL_ANS,2758
A15.9,I,I/A15.9.md,"Tuberculose de l'appareil respiratoire sans précision, avec confirmation bactériologique et histologique",true,false,true,false,true,0,codable,OWL_ANS,1777
A16.0,I,I/A16.0.md,"Tuberculose pulmonaire, avec examens bactériologique et histologique négatifs",true,false,true,false,false,0,codable,OWL_ANS,1936
A16.1,I,I/A16.1.md,"Tuberculose pulmonaire, sans examen bactériologique et histologique",true,false,true,false,false,0,codable,OWL_ANS,1691
A16.2,I,I/A16.2.md,"Tuberculose pulmonaire, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,2433
A16.3,I,I/A16.3.md,"Tuberculose des ganglions intrathoraciques, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,2265
A16.4,I,I/A16.4.md,"Tuberculose du larynx, de la trachée et des bronches, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,2514
A16.5,I,I/A16.5.md,"Pleurésie tuberculeuse, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,2492
A16.7,I,I/A16.7.md,"Primo-infection tuberculeuse de l'appareil respiratoire, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,1954
A16.8,I,I/A16.8.md,"Autres formes de tuberculose de l'appareil respiratoire, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,3255
A16.9,I,I/A16.9.md,"Tuberculose de l'appareil respiratoire sans précision, sans mention de confirmation bactériologique ou histologique",true,false,true,false,true,0,codable,OWL_ANS,1801
A17.0,I,I/A17.0.md,Méningite tuberculeuse ,true,false,true,false,true,0,codable,OWL_ANS,2061
A17.1,I,I/A17.1.md,Tuberculome méningé ,true,false,true,false,true,0,codable,OWL_ANS,1675
A17.8,I,I/A17.8.md,Autres formes de tuberculose du système nerveux,true,false,true,false,true,0,codable,OWL_ANS,2416
A17.9,I,I/A17.9.md,"Tuberculose du système nerveux, sans précision ",true,false,true,false,true,0,codable,OWL_ANS,1651
A18.0,I,I/A18.0.md,Tuberculose des os et des articulations,true,false,true,false,true,0,codable,OWL_ANS,2369
A18.1,I,I/A18.1.md,Tuberculose de l'appareil génito-urinaire,true,false,true,false,true,0,codable,OWL_ANS,2413
A18.2,I,I/A18.2.md,Adénopathie tuberculeuse périphérique,true,false,true,false,true,0,codable,OWL_ANS,2229
A18.3,I,I/A18.3.md,"Tuberculose de l'intestin, du péritoine et des ganglions mésentériques",true,false,true,false,true,0,codable,OWL_ANS,2314
A18.4,I,I/A18.4.md,Tuberculose de la peau et du tissu cellulaire souscutané,true,false,true,false,true,0,codable,OWL_ANS,2333
A18.5,I,I/A18.5.md,Tuberculose de l'œil,true,false,true,false,true,0,codable,OWL_ANS,2122
A18.6,I,I/A18.6.md,Tuberculose de l'oreille,true,false,true,false,true,0,codable,OWL_ANS,1757
A18.7,I,I/A18.7.md,Tuberculose des surrénales ,true,false,true,false,true,0,codable,OWL_ANS,1741
A18.8,I,I/A18.8.md,Tuberculose d'autres organes précisés,true,false,true,false,true,0,codable,OWL_ANS,2775
A19.0,I,I/A19.0.md,"Tuberculose miliaire aigüe, localisation unique et précisée",true,false,true,false,true,0,codable,OWL_ANS,1930
A19.1,I,I/A19.1.md,"Tuberculose miliaire aigüe, sièges multiples",true,false,true,false,true,0,codable,OWL_ANS,1807
A19.2,I,I/A19.2.md,"Tuberculose miliaire aigüe, sans précision",true,false,true,false,false,0,codable,OWL_ANS,1746
A19.8,I,I/A19.8.md,Autres tuberculoses miliaires,true,false,true,false,true,0,codable,OWL_ANS,2021
A19.9,I,I/A19.9.md,"Tuberculose miliaire, sans précision",true,false,true,false,true,0,codable,OWL_ANS,2110
A20.0,I,I/A20.0.md,Peste bubonique,true,false,true,false,true,0,codable,OWL_ANS,1379
A20.1,I,I/A20.1.md,Peste cutanée,true,false,true,false,true,0,codable,OWL_ANS,1353
A20.2,I,I/A20.2.md,Peste pulmonaire,true,false,true,false,true,0,codable,OWL_ANS,1359
A20.3,I,I/A20.3.md,Peste méningée,true,false,true,false,true,0,codable,OWL_ANS,1403
A20.7,I,I/A20.7.md,Peste septicémique,true,false,true,false,true,0,codable,OWL_ANS,1399
A20.8,I,I/A20.8.md,Autres formes de peste,true,false,true,false,true,0,codable,OWL_ANS,1626
A20.9,I,I/A20.9.md,"Peste, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1371
A21.0,I,I/A21.0.md,Tularémie ulcéroglandulaire,true,false,true,false,true,0,codable,OWL_ANS,1592
A21.1,I,I/A21.1.md,Tularémie oculoglandulaire,true,false,true,false,true,0,codable,OWL_ANS,1659
A21.2,I,I/A21.2.md,Tularémie pulmonaire,true,false,true,false,true,0,codable,OWL_ANS,1602
A21.3,I,I/A21.3.md,Tularémie gastro-intestinale,true,false,true,false,true,0,codable,OWL_ANS,1637
A21.7,I,I/A21.7.md,Tularémie généralisée,true,false,true,false,true,0,codable,OWL_ANS,1604
A21.8,I,I/A21.8.md,Autres formes de tularémie,true,false,true,false,true,0,codable,OWL_ANS,1808
A21.9,I,I/A21.9.md,"Tularémie, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1608
A22.0,I,I/A22.0.md,Charbon cutané,true,false,true,false,true,0,codable,OWL_ANS,1405
A22.1,I,I/A22.1.md,Charbon pulmonaire,true,false,true,false,true,0,codable,OWL_ANS,1457
A22.2,I,I/A22.2.md,Charbon gastro-intestinal,true,false,true,false,true,0,codable,OWL_ANS,1358
A22.7,I,I/A22.7.md,Sepsis charbonneux,true,false,true,false,true,0,codable,OWL_ANS,1350
A22.8,I,I/A22.8.md,Autres formes de charbon,true,false,true,false,true,0,codable,OWL_ANS,1546
A22.9,I,I/A22.9.md,"Charbon, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1379
A23.0,I,I/A23.0.md,Brucellose à Brucella melitensis,true,false,true,false,true,0,codable,OWL_ANS,1428
A23.1,I,I/A23.1.md,Brucellose à Brucella abortus,true,false,true,false,true,0,codable,OWL_ANS,1428
A23.2,I,I/A23.2.md,Brucellose à Brucella suis,true,false,true,false,false,0,codable,OWL_ANS,1367
A23.3,I,I/A23.3.md,Brucellose à Brucella canis,true,false,true,false,false,0,codable,OWL_ANS,1368
A23.8,I,I/A23.8.md,Autres brucelloses,true,false,true,false,false,0,codable,OWL_ANS,1566
A23.9,I,I/A23.9.md,"Brucellose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1603
A24.0,I,I/A24.0.md,Morve,true,false,true,false,true,0,codable,OWL_ANS,1275
A24.1,I,I/A24.1.md,Mélioïdose aigüe et galopante,true,false,true,false,true,0,codable,OWL_ANS,1373
A24.2,I,I/A24.2.md,Mélioïdose subaigüe et chronique,true,false,true,false,true,0,codable,OWL_ANS,1284
A24.3,I,I/A24.3.md,Autres mélioïdoses,true,false,true,false,false,0,codable,OWL_ANS,1185
A24.4,I,I/A24.4.md,"Mélioïdose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1332
A25.0,I,I/A25.0.md,Spirillose,true,false,true,false,true,0,codable,OWL_ANS,1260
A25.1,I,I/A25.1.md,Streptobacillose,true,false,true,false,true,0,codable,OWL_ANS,1552
A25.9,I,I/A25.9.md,"Fièvre causée par morsure de rat, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1283
A26.0,I,I/A26.0.md,Érysipéloïde cutanée,true,false,true,false,true,0,codable,OWL_ANS,1387
A26.7,I,I/A26.7.md,Sepsis à Erysipelothrix,true,false,true,false,true,0,codable,OWL_ANS,1258
A26.8,I,I/A26.8.md,Autres formes d'érysipéloïde,true,false,true,false,false,0,codable,OWL_ANS,1305
A26.9,I,I/A26.9.md,"Érysipéloïde, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1317
A27.0,I,I/A27.0.md,Leptospirose ictérohémorragique,true,false,true,false,true,0,codable,OWL_ANS,1546
A27.8,I,I/A27.8.md,Autres formes de leptospirose,true,false,true,false,true,0,codable,OWL_ANS,1550
A27.9,I,I/A27.9.md,"Leptospirose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1319
A28.0,I,I/A28.0.md,Pasteurellose,true,false,true,false,true,0,codable,OWL_ANS,1616
A28.1,I,I/A28.1.md,Maladie des griffes du chat,true,false,true,false,true,0,codable,OWL_ANS,1429
A28.2,I,I/A28.2.md,Yersiniose extra-intestinale,true,false,true,false,true,0,codable,OWL_ANS,1455
A28.8,I,I/A28.8.md,"Autres anthropozoonoses bactériennes précisées, non classées ailleurs",true,false,true,false,true,0,codable,OWL_ANS,1451
A28.9,I,I/A28.9.md,"Anthropozoonose bactérienne, sans précision",true,false,true,false,true,1,interdit_dp_dr,OWL_ANS,1282
A30.0,I,I/A30.0.md,Lèpre indéterminée,true,false,true,false,true,0,codable,OWL_ANS,1460
A30.1,I,I/A30.1.md,Lèpre tuberculoïde,true,false,true,false,true,0,codable,OWL_ANS,1525
A30.2,I,I/A30.2.md,Lèpre tuberculoïde de type intermédiaire atypique,true,false,true,false,true,0,codable,OWL_ANS,1491
A30.3,I,I/A30.3.md,Lèpre de type intermédiaire atypique,true,false,true,false,true,0,codable,OWL_ANS,1570
A30.4,I,I/A30.4.md,Lèpre lépromateuse de type intermédiaire atypique,true,false,true,false,true,0,codable,OWL_ANS,1491
A30.5,I,I/A30.5.md,Lèpre lépromateuse,true,false,true,false,true,0,codable,OWL_ANS,1520
A30.8,I,I/A30.8.md,Autres formes de lèpre,true,false,true,false,true,0,codable,OWL_ANS,1886
A30.9,I,I/A30.9.md,"Lèpre, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1465
A31.0,I,I/A31.0.md,Infection pulmonaire à Mycobacterium,true,false,true,false,true,0,codable,OWL_ANS,1931
A31.1,I,I/A31.1.md,Infection cutanée à Mycobacterium,true,false,true,false,true,0,codable,OWL_ANS,1658
A31.8,I,I/A31.8.md,Autres infections à Mycobacterium,true,false,true,false,true,0,codable,OWL_ANS,1814
A31.9,I,I/A31.9.md,"Infection à Mycobacterium, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1886
A32.0,I,I/A32.0.md,Listériose cutanée,true,false,true,false,true,0,codable,OWL_ANS,1437
A32.1,I,I/A32.1.md,Méningite et méningoencéphalite listériennes,true,false,true,false,true,0,codable,OWL_ANS,2010
A32.7,I,I/A32.7.md,Sepsis listérien,true,false,true,false,true,0,codable,OWL_ANS,1548
A32.8,I,I/A32.8.md,Autres formes de listériose,true,false,true,false,true,0,codable,OWL_ANS,2050
A32.9,I,I/A32.9.md,"Listériose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1544
A33,I,I/A33.md,Tétanos du nouveau-né,true,false,true,false,true,0,codable,OWL_ANS,1272
A34,I,I/A34.md,Tétanos obstétrical,true,false,true,false,true,0,codable,OWL_ANS,1295
A35,I,I/A35.md,Autres formes de tétanos,true,false,true,false,true,0,codable,OWL_ANS,1406
A36.0,I,I/A36.0.md,Diphtérie pharyngée,true,false,true,false,true,0,codable,OWL_ANS,1539
A36.1,I,I/A36.1.md,Diphtérie rhinopharyngée,true,false,true,false,true,0,codable,OWL_ANS,1265
A36.2,I,I/A36.2.md,Diphtérie laryngée,true,false,true,false,true,0,codable,OWL_ANS,1422
A36.3,I,I/A36.3.md,Diphtérie cutanée,true,false,true,false,true,0,codable,OWL_ANS,1312
A36.8,I,I/A36.8.md,Autres formes de diphtérie,true,false,true,false,true,0,codable,OWL_ANS,1710
A36.9,I,I/A36.9.md,"Diphtérie, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1261
A37.0,I,I/A37.0.md,Coqueluche à Bordetella pertussis,true,false,true,false,false,0,codable,OWL_ANS,1188
A37.1,I,I/A37.1.md,Coqueluche à Bordetella parapertussis,true,false,true,false,false,0,codable,OWL_ANS,1192
A37.8,I,I/A37.8.md,Coqueluche due à d'autres espèces de Bordetella,true,false,true,false,true,0,codable,OWL_ANS,1427
A37.9,I,I/A37.9.md,"Coqueluche, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1335
A38,I,I/A38.md,Scarlatine,true,false,true,false,true,0,codable,OWL_ANS,1431
A39.0,I,I/A39.0.md,Méningite à méningocoques ,true,false,true,false,true,0,codable,OWL_ANS,1621
A39.1,I,I/A39.1.md,Syndrome de Waterhouse–Friderichsen ,true,false,true,false,true,0,codable,OWL_ANS,1736
A39.2,I,I/A39.2.md,Méningococcémie aigüe,true,false,true,false,true,0,codable,OWL_ANS,1435
A39.3,I,I/A39.3.md,Méningococcémie chronique,true,false,true,false,true,0,codable,OWL_ANS,1248
A39.4,I,I/A39.4.md,"Méningococcémie, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1607
A39.5,I,I/A39.5.md,Cardite à méningocoques,true,false,true,false,true,0,codable,OWL_ANS,1453
A39.8,I,I/A39.8.md,Autres infections à méningocoques,true,false,true,false,true,0,codable,OWL_ANS,1794
A39.9,I,I/A39.9.md,"Infection méningococcique, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1471
A40.0,I,I/A40.0.md,"Sepsis à streptocoques, groupe A",true,false,true,true,true,0,codable,OWL_ANS,2574
A40.1,I,I/A40.1.md,"Sepsis à streptocoques, groupe B",true,false,true,true,true,0,codable,OWL_ANS,2626
A40.2,I,I/A40.2.md,Sepsis à streptocoques groupe D et entérocoques,true,false,true,true,true,0,codable,OWL_ANS,2550
A40.3,I,I/A40.3.md,Sepsis à Streptococcus pneumoniae,true,false,true,true,true,0,codable,OWL_ANS,2732
A40.8,I,I/A40.8.md,Autres sepsis à streptocoques,true,false,true,true,true,0,codable,OWL_ANS,2820
A40.9,I,I/A40.9.md,"Sepsis à streptocoques, sans précision",true,false,true,true,true,0,codable,OWL_ANS,2591
A41.0,I,I/A41.0.md,Sepsis à staphylocoques dorés,true,false,true,true,true,0,codable,OWL_ANS,3082
A41.1,I,I/A41.1.md,Sepsis à d'autres staphylocoques précisés,true,false,true,true,true,0,codable,OWL_ANS,3127
A41.2,I,I/A41.2.md,Sepsis à staphylocoques non précisés,true,false,true,true,true,0,codable,OWL_ANS,3782
A41.3,I,I/A41.3.md,Sepsis à Haemophilus influenzae,true,false,true,true,true,0,codable,OWL_ANS,2913
A41.4,I,I/A41.4.md,Sepsis à microorganismes anaérobies,true,false,true,true,true,0,codable,OWL_ANS,3101
A41.5,I,I/A41.5.md,Sepsis à d'autres microorganismes Gram négatif,true,false,true,true,true,0,codable,OWL_ANS,3272
A41.8,I,I/A41.8.md,Autres sepsis précisés,true,false,true,true,true,0,codable,OWL_ANS,3293
A41.9,I,I/A41.9.md,"Sepsis, sans précision",true,false,true,true,true,0,codable,OWL_ANS,3033
A42.0,I,I/A42.0.md,Actinomycose pulmonaire,true,false,true,false,true,0,codable,OWL_ANS,1388
A42.1,I,I/A42.1.md,Actinomycose abdominale,true,false,true,false,true,0,codable,OWL_ANS,1335
A42.2,I,I/A42.2.md,Actinomycose cervicofaciale,true,false,true,false,true,0,codable,OWL_ANS,1344
A42.7,I,I/A42.7.md,Sepsis actinomycosique,true,false,true,false,true,0,codable,OWL_ANS,1365
A42.8,I,I/A42.8.md,Autres formes d'actinomycose,true,false,true,false,true,0,codable,OWL_ANS,1974
A42.9,I,I/A42.9.md,"Actinomycose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1385
A43.0,I,I/A43.0.md,Nocardiose pulmonaire,true,false,true,false,true,0,codable,OWL_ANS,1485
A43.1,I,I/A43.1.md,Nocardiose cutanée,true,false,true,false,true,0,codable,OWL_ANS,1234
A43.8,I,I/A43.8.md,Autres formes de nocardiose,true,false,true,false,true,0,codable,OWL_ANS,1583
A43.9,I,I/A43.9.md,"Nocardiose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1388
A44.0,I,I/A44.0.md,Bartonellose généralisée,true,false,true,false,true,0,codable,OWL_ANS,1276
A44.1,I,I/A44.1.md,Bartonellose cutanée et cutanéomuqueuse,true,false,true,false,true,0,codable,OWL_ANS,1293
A44.8,I,I/A44.8.md,Autres formes de bartonellose,true,false,true,false,true,0,codable,OWL_ANS,1367
A44.9,I,I/A44.9.md,"Bartonellose, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1322
A46,I,I/A46.md,Érysipèle,true,false,true,false,true,0,codable,OWL_ANS,1574
A48.0,I,I/A48.0.md,Gangrène gazeuse,true,false,true,false,true,0,codable,OWL_ANS,1816
A48.1,I,I/A48.1.md,Maladie des légionnaires,true,false,true,false,true,0,codable,OWL_ANS,1772
A48.2,I,I/A48.2.md,"Maladie des légionnaires, sans signes pulmonaires [fièvre de Pontiac]",true,false,true,false,true,0,codable,OWL_ANS,1465
A48.3,I,I/A48.3.md,Syndrome du choc toxique,true,false,true,false,true,0,codable,OWL_ANS,1503
A48.4,I,I/A48.4.md,Fièvre purpurique du Brésil,true,false,true,false,true,0,codable,OWL_ANS,1412
A48.8,I,I/A48.8.md,Autres maladies bactériennes précisées,true,false,true,false,true,0,codable,OWL_ANS,1652
A49.0,I,I/A49.0.md,"Infection à staphylocoques, siège non précisé",true,false,true,true,true,0,codable,OWL_ANS,2354
A49.1,I,I/A49.1.md,"Infection à streptocoques et entérocoques, siège non précisé",true,false,true,true,true,0,codable,OWL_ANS,2368
A49.2,I,I/A49.2.md,"Infection à Haemophilus influenzae, siège non précisé",true,false,true,true,true,0,codable,OWL_ANS,2149
A49.3,I,I/A49.3.md,"Infection à Mycoplasma, siège non précisé",true,false,true,true,true,0,codable,OWL_ANS,2196
A49.8,I,I/A49.8.md,"Autres infections bactériennes, siège non précisé",true,false,true,true,true,0,codable,OWL_ANS,2702
A49.9,I,I/A49.9.md,"Infection bactérienne, sans précision",true,false,true,true,true,0,codable,OWL_ANS,2395
A50.0,I,I/A50.0.md,"Syphilis congénitale précoce, symptomatique",true,false,true,false,true,0,codable,OWL_ANS,2237
A50.1,I,I/A50.1.md,"Syphilis congénitale précoce, latente",true,false,true,false,false,0,codable,OWL_ANS,1637
A50.2,I,I/A50.2.md,"Syphilis congénitale précoce, sans précision",true,false,true,false,false,0,codable,OWL_ANS,1535
A50.3,I,I/A50.3.md,Oculopathie syphilitique congénitale tardive,true,false,true,false,true,0,codable,OWL_ANS,1736
A50.4,I,I/A50.4.md,Syphilis congénitale nerveuse tardive [neurosyphilis juvénile],true,false,true,false,true,0,codable,OWL_ANS,2089
A50.5,I,I/A50.5.md,"Autres formes tardives de syphilis congénitale, symptomatique",true,false,true,false,true,0,codable,OWL_ANS,2012
A50.6,I,I/A50.6.md,"Syphilis congénitale tardive, latente",true,false,true,false,false,0,codable,OWL_ANS,1638
A50.7,I,I/A50.7.md,"Syphilis congénitale tardive, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1609
A50.9,I,I/A50.9.md,"Syphilis congénitale, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1564
A51.0,I,I/A51.0.md,Syphilis génitale primaire,true,false,true,false,true,0,codable,OWL_ANS,1767
A51.1,I,I/A51.1.md,Syphilis anale primaire,true,false,true,false,false,0,codable,OWL_ANS,1428
A51.2,I,I/A51.2.md,Syphilis primaire d'autres localisations,true,false,true,false,true,0,codable,OWL_ANS,1613
A51.3,I,I/A51.3.md,Syphilis secondaire de la peau et des muqueuses,true,false,true,false,true,0,codable,OWL_ANS,1778
A51.4,I,I/A51.4.md,Autres formes de syphilis secondaire,true,false,true,false,true,0,codable,OWL_ANS,2072
A51.5,I,I/A51.5.md,"Syphilis précoce, latente",true,false,true,false,false,0,codable,OWL_ANS,1623
A51.9,I,I/A51.9.md,"Syphilis précoce, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1540
A52.0,I,I/A52.0.md,Syphilis cardiovasculaire,true,false,true,false,true,0,codable,OWL_ANS,1907
A52.1,I,I/A52.1.md,Syphilis nerveuse symptomatique,true,false,true,false,true,0,codable,OWL_ANS,2347
A52.2,I,I/A52.2.md,Syphilis nerveuse asymptomatique,true,false,true,false,true,0,codable,OWL_ANS,1550
A52.3,I,I/A52.3.md,"Syphilis nerveuse, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1842
A52.7,I,I/A52.7.md,Autres formes tardives de syphilis symptomatique,true,false,true,false,true,0,codable,OWL_ANS,2612
A52.8,I,I/A52.8.md,"Syphilis tardive, latente",true,false,true,false,false,0,codable,OWL_ANS,1902
A52.9,I,I/A52.9.md,"Syphilis tardive, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1537
A53.0,I,I/A53.0.md,"Syphilis latente, non précisée précoce ou tardive",true,false,true,false,true,0,codable,OWL_ANS,1656
A53.9,I,I/A53.9.md,"Syphilis, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1761
A54.0,I,I/A54.0.md,"Infection gonococcique de la partie inférieure de l'appareil génito-urinaire, sans abcès périurétral ou des glandes annexes",true,false,true,false,true,0,codable,OWL_ANS,2155
A54.1,I,I/A54.1.md,"Infection gonococcique de la partie inférieure de l'appareil génito-urinaire, avec abcès périurétral et des glandes annexes",true,false,true,false,false,0,codable,OWL_ANS,1595
A54.2,I,I/A54.2.md,Pelvipéritonite gonococcique et autres infections génito-urinaires gonococciques,true,false,true,false,true,0,codable,OWL_ANS,1996
A54.3,I,I/A54.3.md,Infection gonococcique de l'œil,true,false,true,false,true,0,codable,OWL_ANS,1860
A54.4,I,I/A54.4.md,Infection gonococcique du système ostéoarticulaire et des muscles,true,false,true,false,true,0,codable,OWL_ANS,1910
A54.5,I,I/A54.5.md,Pharyngite gonococcique,true,false,true,false,true,0,codable,OWL_ANS,1518
A54.6,I,I/A54.6.md,Infection gonococcique de l'anus et du rectum,true,false,true,false,true,0,codable,OWL_ANS,1608
A54.8,I,I/A54.8.md,Autres infections gonococciques,true,false,true,false,true,0,codable,OWL_ANS,2757
A54.9,I,I/A54.9.md,"Infection gonococcique, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1549
A55,I,I/A55.md,Lymphogranulomatose vénérienne à Chlamydia,true,false,true,false,true,0,codable,OWL_ANS,1940
A56.0,I,I/A56.0.md,Infection à Chlamydia de la partie inférieure de l'appareil génito-urinaire,true,false,true,false,true,0,codable,OWL_ANS,2092
A56.1,I,I/A56.1.md,"Infection à Chlamydia, pelvipéritonéale et des autres organes génito-urinaires",true,false,true,false,true,0,codable,OWL_ANS,2175
A56.2,I,I/A56.2.md,"Infection à Chlamydia de l'appareil génito-urinaire, sans précision",true,false,true,false,false,0,codable,OWL_ANS,1807
A56.3,I,I/A56.3.md,Infection à Chlamydia de l'anus et du rectum,true,false,true,false,true,0,codable,OWL_ANS,1846
A56.4,I,I/A56.4.md,Infection à Chlamydia du pharynx,true,false,true,false,true,0,codable,OWL_ANS,1837
A56.8,I,I/A56.8.md,"Infection à Chlamydia transmise par voie sexuelle, autres localisations",true,false,true,false,true,0,codable,OWL_ANS,2277
A57,I,I/A57.md,Chancre mou,true,false,true,false,true,0,codable,OWL_ANS,1734
A58,I,I/A58.md,Granulome inguinal,true,false,true,false,true,0,codable,OWL_ANS,1750
A59.0,I,I/A59.0.md,Trichomonase urogénitale,true,false,true,false,true,0,codable,OWL_ANS,1965
A59.8,I,I/A59.8.md,Autres localisations de trichomonase,true,false,true,false,false,0,codable,OWL_ANS,1620
A59.9,I,I/A59.9.md,"Trichomonase, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1586
A60.0,I,I/A60.0.md,Infection des organes génitaux et de l'appareil génito-urinaire par le virus de l'herpès,true,false,true,false,true,0,codable,OWL_ANS,1945
A60.1,I,I/A60.1.md,"Infection de la marge cutanée de l'anus et du rectum, par le virus de l'herpès",true,false,true,false,true,0,codable,OWL_ANS,1587
A60.9,I,I/A60.9.md,"Infection anogénitale par le virus de l'herpès, sans précision",true,false,true,false,true,0,codable,OWL_ANS,1598
A63.00,I,I/A63.00.md,Condylomes anaux (vénériens),true,false,true,false,false,0,codable,OWL_ANS,1570
A63.08,I,I/A63.08.md,Autres condylomes anogénitaux (vénériens),true,false,true,false,true,0,codable,OWL_ANS,1643
A63.8,I,I/A63.8.md,Autres maladies précisées dont le mode de transmission est essentiellement sexuel,true,false,true,false,true,0,codable,OWL_ANS,1904
A64,I,I/A64.md,"Maladie sexuellement transmise, sans précision",true,false,true,false,true,1,interdit_dp_dr,OWL_ANS,1688
A65,I,I/A65.md,Syphilis non vénérienne,true,false,true,false,true,0,codable,OWL_ANS,1528
A66.0,I,I/A66.0.md,Lésions initiales du pian,true,false,true,false,true,0,codable,OWL_ANS,1583
A66.1,I,I/A66.1.md,Papillomes multiples et pian plantaire humide (pian-crabe),true,false,true,false,true,0,codable,OWL_ANS,1570
A66.2,I,I/A66.2.md,Autres lésions cutanées précoces du pian,true,false,true,false,true,0,codable,OWL_ANS,1621
