code_atih,type_mco,libelle_long,classe,sous_classe,code_maitre,ancetre_maitre
V4041,2,"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal, en montée ou en descente, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",V40.4
V4042,2,"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal, en montée ou en descente, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",V40.4
V4043,2,"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal, en montée ou en descente, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",V40.4
V4044,2,"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal, en montée ou en descente, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",V40.4
V4048,2,"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal, en montée ou en descente, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",V40.4
V4049,2,"Occupant d'une automobile blessé dans une collision avec un piéton ou un animal, en montée ou en descente, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",V40.4
V405,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation",fiche (écriture directe),"",V40.5,""
V4050,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V4051,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V4052,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V4053,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V4054,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V4058,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V4059,2,"Automobiliste blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",V40.5
V406,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation",fiche (écriture directe),"",V40.6,""
V4060,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V4061,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V4062,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V4063,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V4064,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V4068,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V4069,2,"Passager d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",V40.6
V407,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation",fiche (écriture directe),"",V40.7,""
V4070,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V4071,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V4072,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V4073,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V4074,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V4078,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V4079,2,"Personne à l'extérieur d'une automobile blessée dans une collision avec un piéton ou un animal, accident de circulation, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",V40.7
V409,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation",fiche (écriture directe),"",V40.9,""
V4090,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",V40.9
V4091,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",V40.9
V4092,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",V40.9
V4093,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",V40.9
V4094,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",V40.9
V4098,2,"Occupant, sans précision, d'une automobile blessé dans une collision avec un piéton ou un animal, accident de circulation, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",V40.9
