code,chapter,fichier,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars,format_version
L04,XII,XII/L04.md,Lymphadénite aigüe,6,true,true,true,3,pere_interdit,3642,1
L05,XII,XII/L05.md,Sinus pilonidal,2,true,true,true,3,pere_interdit,2425,1
L08,XII,XII/L08.md,Autres infections localisées de la peau et du tissu cellulaire souscutané,4,true,true,true,3,pere_interdit,4031,1
L10,XII,XII/L10.md,Pemphigus,8,true,true,true,3,pere_interdit,2650,1
L11,XII,XII/L11.md,Autres acantholyses,4,false,true,true,3,pere_interdit,1851,1
L12,XII,XII/L12.md,Pemphigoïde,6,true,true,true,3,pere_interdit,3136,1
L13,XII,XII/L13.md,Autres dermatoses bulleuses,4,true,true,true,3,pere_interdit,3032,1
L14,XII,XII/L14.md,Dermatoses bulleuses au cours de maladies classées ailleurs,0,false,true,false,0,codable,1236,1
L20,XII,XII/L20.md,Dermite atopique,3,true,true,true,3,pere_interdit,2550,1
L21,XII,XII/L21.md,Dermite séborrhéique,4,true,true,true,3,pere_interdit,2138,1
L22,XII,XII/L22.md,Dermite fessière du nourrisson,0,true,true,true,0,codable,1939,1
L23,XII,XII/L23.md,Dermite allergique de contact,10,true,true,true,3,pere_interdit,4218,1
L24,XII,XII/L24.md,Dermite irritante de contact,10,true,true,true,3,pere_interdit,4290,1
L25,XII,XII/L25.md,"Dermite de contact, sans précision",8,true,true,true,3,pere_interdit,3716,1
L26,XII,XII/L26.md,Dermite exfoliatrice,0,true,true,true,0,codable,1781,1
L27,XII,XII/L27.md,Dermite due à des substances prises par voie interne,5,false,true,true,3,pere_interdit,3664,1
L28,XII,XII/L28.md,Lichen simplex chronique et prurigo,3,true,true,true,3,pere_interdit,2811,1
L29,XII,XII/L29.md,Prurit,6,true,true,true,3,pere_interdit,2317,1
L30,XII,XII/L30.md,Autres dermites,8,true,true,true,3,pere_interdit,3851,1
L40,XII,XII/L40.md,Psoriasis,8,true,true,true,3,pere_interdit,3357,1
L41,XII,XII/L41.md,Parapsoriasis,7,true,true,true,3,pere_interdit,2188,1
L42,XII,XII/L42.md,Pityriasis rosé de Gibert,0,false,true,true,0,codable,1153,1
L43,XII,XII/L43.md,Lichen plan,6,true,true,true,3,pere_interdit,2020,1
L44,XII,XII/L44.md,Autres lésions papulosquameuses,7,true,true,true,3,pere_interdit,1836,1
L45,XII,XII/L45.md,Lésions papulosquameuses au cours de maladies classées ailleurs,0,false,true,false,0,codable,1021,1
L50,XII,XII/L50.md,Urticaire,9,true,true,true,3,pere_interdit,3070,1
L51,XII,XII/L51.md,Érythème polymorphe,5,true,true,true,3,pere_interdit,2173,1
L52,XII,XII/L52.md,Érythème noueux,0,false,true,true,0,codable,1259,1
L53,XII,XII/L53.md,Autres formes d'érythème,6,true,true,true,3,pere_interdit,3468,1
L54,XII,XII/L54.md,Érythèmes au cours de maladies classées ailleurs,2,false,true,false,3,pere_interdit,1292,1
L55,XII,XII/L55.md,Coup de soleil,5,false,true,true,3,pere_interdit,1427,1
L56,XII,XII/L56.md,Autres modifications aigües de la peau dues aux rayons ultraviolets,7,false,true,true,3,pere_interdit,2199,1
L57,XII,XII/L57.md,Modifications de la peau dues à une exposition chronique aux rayonnements non ionisants,8,true,true,true,3,pere_interdit,2780,1
L58,XII,XII/L58.md,Radiodermite,3,false,true,true,3,pere_interdit,1902,1
L59,XII,XII/L59.md,Autres affections de la peau et du tissu cellulaire souscutané liées à une irradiation,3,false,true,true,3,pere_interdit,2128,1
L60,XII,XII/L60.md,Maladies des ongles,8,false,true,true,3,pere_interdit,2642,1
L62,XII,XII/L62.md,Maladies des ongles au cours de maladies classées ailleurs,2,false,true,false,3,pere_interdit,1323,1
L63,XII,XII/L63.md,Pelade,5,true,true,true,3,pere_interdit,1757,1
L64,XII,XII/L64.md,Alopécie androgénique,3,true,true,true,3,pere_interdit,1456,1
L65,XII,XII/L65.md,Autres formes non cicatricielles de raréfaction du système pileux,5,true,true,true,3,pere_interdit,1858,1
L66,XII,XII/L66.md,Alopécie cicatricielle,7,true,true,true,3,pere_interdit,2100,1
L67,XII,XII/L67.md,Anomalies de la pigmentation et de la gaine capillaires,4,true,true,true,3,pere_interdit,2519,1
L68,XII,XII/L68.md,Hypertrichose,6,true,true,true,3,pere_interdit,1923,1
L70,XII,XII/L70.md,Acné,8,true,true,true,3,pere_interdit,2458,1
L71,XII,XII/L71.md,Acné rosacée,4,false,true,true,3,pere_interdit,1534,1
L72,XII,XII/L72.md,Kystes folliculaires de la peau et du tissu cellulaire souscutané,5,true,true,true,3,pere_interdit,2459,1
L73,XII,XII/L73.md,Autres affections folliculaires,5,true,true,true,3,pere_interdit,2131,1
L74,XII,XII/L74.md,Affections des glandes sudoripares exocrines,7,true,true,true,3,pere_interdit,2407,1
L75,XII,XII/L75.md,Affections des glandes sudoripares apocrines,5,true,true,true,3,pere_interdit,1959,1
L80,XII,XII/L80.md,Vitiligo,0,false,true,true,0,codable,1081,1
L81,XII,XII/L81.md,Autres anomalies de la pigmentation,10,true,true,true,3,pere_interdit,3439,1
L82,XII,XII/L82.md,Kératose séborrhéique,0,true,true,true,0,codable,1435,1
L83,XII,XII/L83.md,Acanthosis nigricans,0,true,true,true,0,codable,1422,1
L84,XII,XII/L84.md,Cors et callosités,0,true,true,true,0,codable,1306,1
L85,XII,XII/L85.md,Autres épaississements de l'épiderme,6,true,true,true,3,pere_interdit,2985,1
L86,XII,XII/L86.md,Kératodermie au cours de maladies classées ailleurs,0,true,true,true,0,codable,1408,1
L87,XII,XII/L87.md,Anomalies de l'élimination transépidermique,5,true,true,true,3,pere_interdit,1990,1
L88,XII,XII/L88.md,Pyodermite gangréneuse,0,true,true,true,0,codable,1910,1
L89,XII,XII/L89.md,Ulcère de décubitus et zone de pression,5,true,true,true,3,pere_interdit,3047,1
L90,XII,XII/L90.md,Affections atrophiques de la peau,9,true,true,true,3,pere_interdit,3852,1
L91,XII,XII/L91.md,Affections hypertrophiques de la peau,3,true,true,true,3,pere_interdit,1759,1
L92,XII,XII/L92.md,Lésions granulomateuses de la peau et du tissu cellulaire souscutané,6,true,true,true,3,pere_interdit,2575,1
L93,XII,XII/L93.md,Lupus érythémateux,3,true,true,true,3,pere_interdit,2404,1
L94,XII,XII/L94.md,Autres affections localisées du tissu conjonctif,9,true,true,true,3,pere_interdit,2782,1
L95,XII,XII/L95.md,"Vascularite [angéite] limitée à la peau, non classée ailleurs",4,true,true,true,3,pere_interdit,3052,1
L97,XII,XII/L97.md,"Ulcère du membre inférieur, non classé ailleurs",0,false,true,true,0,codable,2225,1
L98,XII,XII/L98.md,"Autres affections de la peau et du tissu cellulaire souscutané, non classées ailleurs",10,true,true,true,3,pere_interdit,4492,1
L99,XII,XII/L99.md,Autres affections de la peau et du tissu cellulaire souscutané au cours de maladies classées ailleurs,2,true,true,true,3,pere_interdit,1885,1
M00,XIII,XIII/M00.md,Arthrites à bactéries pyogènes,5,true,true,true,3,pere_interdit,3409,1
M01,XIII,XIII/M01.md,Arthrites infectieuses directes au cours de maladies infectieuses et parasitaires classées ailleurs,8,true,true,true,3,pere_interdit,4109,1
M02,XIII,XIII/M02.md,Arthropathies réactionnelles,6,false,true,true,3,pere_interdit,2189,1
M03,XIII,XIII/M03.md,Arthropathies postinfectieuses et réactionnelles au cours de maladies classées ailleurs,4,true,true,true,3,pere_interdit,3428,1
M05,XIII,XIII/M05.md,Polyarthrite rhumatoïde séropositive,6,true,true,true,3,pere_interdit,4134,1
M06,XIII,XIII/M06.md,Autres polyarthrites rhumatoïdes,7,false,true,true,3,pere_interdit,2757,1
M07,XIII,XIII/M07.md,Arthropathies psoriasiques et entéropathiques,7,false,true,true,3,pere_interdit,2102,1
M08,XIII,XIII/M08.md,Polyarthrites juvéniles,7,true,true,true,3,pere_interdit,3034,1
M09,XIII,XIII/M09.md,Polyarthrite juvénile au cours de maladies classées ailleurs,4,false,true,true,3,pere_interdit,1884,1
M10,XIII,XIII/M10.md,Goutte,6,true,true,true,3,pere_interdit,3575,1
M11,XIII,XIII/M11.md,Autres arthropathies dues à des microcristaux,5,true,true,true,3,pere_interdit,2909,1
M12,XIII,XIII/M12.md,Autres arthropathies spécifiques,7,true,true,true,3,pere_interdit,2496,1
M13,XIII,XIII/M13.md,Autres arthrites,4,true,true,true,3,pere_interdit,2652,1
M14,XIII,XIII/M14.md,Arthropathies au cours d'autres maladies classées ailleurs,8,true,true,true,3,pere_interdit,6593,1
M15,XIII,XIII/M15.md,Polyarthrose,7,true,true,true,3,pere_interdit,3728,1
M16,XIII,XIII/M16.md,Coxarthrose [arthrose de la hanche],9,true,true,true,3,pere_interdit,4216,1
M17,XIII,XIII/M17.md,Gonarthrose [arthrose du genou],7,true,true,true,3,pere_interdit,4882,1
M18,XIII,XIII/M18.md,Arthrose de la première articulation carpométacarpienne,7,true,true,true,3,pere_interdit,4047,1
M19,XIII,XIII/M19.md,Autres arthroses,5,true,true,true,3,pere_interdit,3841,1
M20,XIII,XIII/M20.md,Déformations des doigts et des orteils,7,true,true,true,3,pere_interdit,3371,1
M21,XIII,XIII/M21.md,Autres déformations des membres,10,false,true,true,3,pere_interdit,4180,1
M22,XIII,XIII/M22.md,Lésion de la rotule,7,true,true,true,3,pere_interdit,2675,1
M23,XIII,XIII/M23.md,Lésion interne du genou,9,true,true,true,3,pere_interdit,3744,1
M24,XIII,XIII/M24.md,Autres affections articulaires spécifiques,10,true,true,true,3,pere_interdit,6441,1
M25,XIII,XIII/M25.md,"Autres affections articulaires, non classées ailleurs",10,true,true,true,3,pere_interdit,4554,1
M30,XIII,XIII/M30.md,Périartérite noueuse et affections apparentées,5,true,true,true,3,pere_interdit,3539,1
M31,XIII,XIII/M31.md,Autres vasculopathies nécrosantes,9,true,true,true,3,pere_interdit,4525,1
M32,XIII,XIII/M32.md,Lupus érythémateux disséminé,4,true,true,true,3,pere_interdit,3848,1
M33,XIII,XIII/M33.md,Dermatopolymyosite,4,true,true,true,3,pere_interdit,2889,1
M34,XIII,XIII/M34.md,Sclérodermie systémique,5,true,true,true,3,pere_interdit,4228,1
M35,XIII,XIII/M35.md,Autres atteintes systémiques du tissu conjonctif,10,true,true,true,3,pere_interdit,5203,1
M36,XIII,XIII/M36.md,Atteintes systémiques du tissu conjonctif au cours de maladies classées ailleurs,6,true,true,true,3,pere_interdit,3635,1
M40,XIII,XIII/M40.md,Cyphose et lordose,6,true,true,true,3,pere_interdit,2562,1
M41,XIII,XIII/M41.md,Scoliose,8,true,true,true,3,pere_interdit,3661,1
M42,XIII,XIII/M42.md,Ostéochondrite vertébrale,3,true,true,true,3,pere_interdit,1928,1
M43,XIII,XIII/M43.md,Autres dorsopathies avec déformation,9,true,true,true,3,pere_interdit,5318,1
M45,XIII,XIII/M45.md,Spondylarthrite ankylosante,0,true,true,true,0,codable,2361,1
M46,XIII,XIII/M46.md,Autres spondylopathies inflammatoires,8,true,true,true,3,pere_interdit,3005,1
M47,XIII,XIII/M47.md,Spondylarthrose,5,true,true,true,3,pere_interdit,4377,1
M48,XIII,XIII/M48.md,Autres spondylopathies,8,true,true,true,3,pere_interdit,3846,1
M49,XIII,XIII/M49.md,Spondylopathies au cours de maladies classées ailleurs,7,true,true,true,3,pere_interdit,2582,1
M50,XIII,XIII/M50.md,Atteintes des disques cervicaux,6,true,true,true,3,pere_interdit,2378,1
M51,XIII,XIII/M51.md,Atteintes d'autres disques intervertébraux,7,true,true,true,3,pere_interdit,3466,1
M53,XIII,XIII/M53.md,"Autres dorsopathies, non classées ailleurs",6,true,true,true,3,pere_interdit,3482,1
M54,XIII,XIII/M54.md,Dorsalgies,9,true,true,true,3,pere_interdit,5082,1
M60,XIII,XIII/M60.md,Myosite,5,true,true,true,3,pere_interdit,3450,1
M61,XIII,XIII/M61.md,Calcification et ossification de muscles,7,true,true,true,3,pere_interdit,3087,1
M62,XIII,XIII/M62.md,Autres atteintes musculaires,9,true,true,true,3,pere_interdit,4999,1
M63,XIII,XIII/M63.md,Atteintes musculaires au cours de maladies classées ailleurs,5,true,true,true,3,pere_interdit,3889,1
M65,XIII,XIII/M65.md,Synovite et ténosynovite,7,true,true,true,3,pere_interdit,3699,1
M66,XIII,XIII/M66.md,Déchirure spontanée de la synoviale et du tendon,6,true,true,true,3,pere_interdit,3305,1
M67,XIII,XIII/M67.md,Autres atteintes de la synoviale et du tendon,7,true,true,true,3,pere_interdit,4452,1
M68,XIII,XIII/M68.md,Atteintes de la synoviale et du tendon au cours de maladies classées ailleurs,2,true,true,true,3,pere_interdit,2680,1
M70,XIII,XIII/M70.md,Affections des tissus mous par sollicitation excessive de l'articulation,10,true,true,true,3,pere_interdit,3124,1
M71,XIII,XIII/M71.md,Autres bursopathies,8,true,true,true,3,pere_interdit,3558,1
M72,XIII,XIII/M72.md,Affections fibroblastiques,7,true,true,true,3,pere_interdit,4004,1
M73,XIII,XIII/M73.md,Affections des tissus mous au cours de maladies classées ailleurs,3,false,true,true,3,pere_interdit,1470,1
M75,XIII,XIII/M75.md,Lésions de l'épaule,9,true,true,true,3,pere_interdit,4551,1
M76,XIII,XIII/M76.md,"Enthésopathies du membre inférieur, sauf le pied",10,true,true,true,3,pere_interdit,3961,1
M77,XIII,XIII/M77.md,Autres enthésopathies,8,true,true,true,3,pere_interdit,3933,1
M79,XIII,XIII/M79.md,"Autres affections des tissus mous, non classées ailleurs",10,true,true,true,3,pere_interdit,5072,1
M80,XIII,XIII/M80.md,Ostéoporose avec fracture pathologique,8,true,true,true,3,pere_interdit,4016,1
M81,XIII,XIII/M81.md,Ostéoporose sans fracture pathologique,9,true,true,true,3,pere_interdit,3711,1
M82,XIII,XIII/M82.md,Ostéoporose au cours de maladies classées ailleurs,3,false,true,true,3,pere_interdit,1708,1
M83,XIII,XIII/M83.md,Ostéomalacie de l'adulte,8,true,true,true,3,pere_interdit,3520,1
M84,XIII,XIII/M84.md,Anomalie de la continuité osseuse,7,true,true,true,3,pere_interdit,3431,1
M85,XIII,XIII/M85.md,Autres anomalies de la densité et de la structure osseuses,9,true,true,true,3,pere_interdit,4209,1
M86,XIII,XIII/M86.md,Ostéomyélite,9,true,true,true,3,pere_interdit,3946,1
M87,XIII,XIII/M87.md,Ostéonécrose,6,true,true,true,3,pere_interdit,3068,1
M88,XIII,XIII/M88.md,Maladie osseuse de Paget [ostéite déformante],3,false,true,true,3,pere_interdit,2021,1
M89,XIII,XIII/M89.md,Autres maladies osseuses,9,true,true,true,3,pere_interdit,4351,1
M90,XIII,XIII/M90.md,Ostéopathie au cours de maladies classées ailleurs,9,true,true,true,3,pere_interdit,3564,1
M91,XIII,XIII/M91.md,Ostéochondrite juvénile de la hanche et du bassin,6,true,true,true,3,pere_interdit,3600,1
M92,XIII,XIII/M92.md,Autres ostéochondrites juvéniles,10,true,true,true,3,pere_interdit,7060,1
M93,XIII,XIII/M93.md,Autres ostéochondropathies,5,true,true,true,3,pere_interdit,3937,1
M94,XIII,XIII/M94.md,Autres affections du cartilage,6,true,true,true,3,pere_interdit,2502,1
M95,XIII,XIII/M95.md,"Autres déformations du système ostéoarticulaire, des muscles et du tissu conjonctif",8,true,true,true,3,pere_interdit,4576,1
M96,XIII,XIII/M96.md,"Affections du système ostéoarticulaire et des muscles après un acte à visée diagnostique et thérapeutique, non classées ailleurs",9,true,true,true,3,pere_interdit,4308,1
M99,XIII,XIII/M99.md,"Lésions biomécaniques, non classées ailleurs",10,true,true,false,3,pere_interdit,2056,1
N00,XIV,XIV/N00.md,Syndrome néphritique aigu,10,true,true,true,3,pere_interdit,3412,1
N01,XIV,XIV/N01.md,Syndrome néphritique d'évolution rapide,10,true,true,true,3,pere_interdit,3783,1
N02,XIV,XIV/N02.md,Hématurie récidivante et persistante,10,true,true,true,3,pere_interdit,4133,1
N03,XIV,XIV/N03.md,Syndrome néphritique chronique,10,true,true,true,3,pere_interdit,4865,1
N04,XIV,XIV/N04.md,Syndrome néphrotique,10,true,true,true,3,pere_interdit,3733,1
N05,XIV,XIV/N05.md,"Syndrome néphritique, sans précision",10,true,true,true,3,pere_interdit,4594,1
N06,XIV,XIV/N06.md,Protéinurie isolée avec lésions morphologiques précisées,10,true,true,true,3,pere_interdit,3516,1
N07,XIV,XIV/N07.md,"Néphropathie héréditaire, non classée ailleurs",10,true,true,true,3,pere_interdit,3633,1
N08,XIV,XIV/N08.md,Glomérulopathies au cours de maladies classées ailleurs,7,true,true,true,3,pere_interdit,6183,1
N10,XIV,XIV/N10.md,Néphrite tubulo-interstitielle aigüe,0,true,true,true,0,codable,2223,1
N11,XIV,XIV/N11.md,Néphrite tubulo-interstitielle chronique,4,true,true,true,3,pere_interdit,4296,1
N12,XIV,XIV/N12.md,"Néphrite tubulo-interstitielle, non précisée comme aigüe ou chronique",0,true,true,true,0,codable,2141,1
N13,XIV,XIV/N13.md,Uropathie obstructive et par reflux,10,true,true,true,3,pere_interdit,4638,1
N14,XIV,XIV/N14.md,Atteintes tubulo-interstitielles et tubulaires dues à des médicaments et des métaux lourds,5,true,true,true,3,pere_interdit,2652,1
N15,XIV,XIV/N15.md,Autres maladies rénales tubulo-interstitielles,4,true,true,true,3,pere_interdit,2719,1
N16,XIV,XIV/N16.md,Maladies rénales tubulo-interstitielles au cours de maladies classées ailleurs,7,true,true,true,3,pere_interdit,4504,1
N17,XIV,XIV/N17.md,Insuffisance rénale aigüe,5,true,true,true,3,pere_interdit,3654,1
N18,XIV,XIV/N18.md,Maladie rénale chronique,6,true,true,true,3,pere_interdit,3880,1
N19,XIV,XIV/N19.md,"Défaillance rénale, sans précision",0,true,true,true,0,codable,2391,1
N20,XIV,XIV/N20.md,Calcul du rein et de l'uretère,4,true,true,true,3,pere_interdit,2711,1
N21,XIV,XIV/N21.md,Calcul des voies urinaires inférieures,4,true,true,true,3,pere_interdit,2023,1
N22,XIV,XIV/N22.md,Calcul des voies urinaires au cours de maladies classées ailleurs,2,false,true,true,3,pere_interdit,1267,1
N23,XIV,XIV/N23.md,"Colique néphrétique, sans précision",0,false,true,true,0,codable,1237,1
N25,XIV,XIV/N25.md,Affections dues à une tubulopathie,4,true,true,true,3,pere_interdit,3112,1
N26,XIV,XIV/N26.md,"Rein scléreux, sans précision",0,true,true,true,0,codable,1982,1
N27,XIV,XIV/N27.md,Petit rein de cause inconnue,3,false,true,true,3,pere_interdit,1375,1
N28,XIV,XIV/N28.md,"Autres affections du rein et de l'uretère, non classées ailleurs",4,true,true,true,3,pere_interdit,4777,1
N29,XIV,XIV/N29.md,Autres affections du rein et de l'uretère au cours de maladies classées ailleurs,3,true,true,true,3,pere_interdit,1992,1
N30,XIV,XIV/N30.md,Cystite,7,true,true,true,3,pere_interdit,3060,1
N31,XIV,XIV/N31.md,"Dysfonctionnement neuromusculaire de la vessie, non classé ailleurs",5,true,true,true,3,pere_interdit,3178,1
N32,XIV,XIV/N32.md,Autres affections de la vessie,7,true,true,true,3,pere_interdit,3776,1
N33,XIV,XIV/N33.md,Affections de la vessie au cours de maladies classées ailleurs,2,true,true,true,3,pere_interdit,1694,1
N34,XIV,XIV/N34.md,Urétrite et syndrome urétral,4,true,true,true,3,pere_interdit,2858,1
N35,XIV,XIV/N35.md,Rétrécissement urétral,4,true,true,true,3,pere_interdit,2553,1
N36,XIV,XIV/N36.md,Autres affections de l'urètre,6,true,true,true,3,pere_interdit,3336,1
N37,XIV,XIV/N37.md,Affections de l'urètre au cours de maladies classées ailleurs,2,true,true,true,3,pere_interdit,1599,1
N39,XIV,XIV/N39.md,Autres affections de l'appareil urinaire,7,true,true,true,3,pere_interdit,3791,1
N40,XIV,XIV/N40.md,Hyperplasie de la prostate,0,true,true,true,0,codable,2634,1
N41,XIV,XIV/N41.md,Affections inflammatoires de la prostate,6,true,true,true,3,pere_interdit,2398,1
N42,XIV,XIV/N42.md,Autres affections de la prostate,6,true,true,true,3,pere_interdit,2530,1
N43,XIV,XIV/N43.md,Hydrocèle et spermatocèle,5,true,true,true,3,pere_interdit,1524,1
N44,XIV,XIV/N44.md,Torsion du testicule,0,true,true,true,0,codable,1174,1
N45,XIV,XIV/N45.md,Orchite et épididymite,2,true,true,true,3,pere_interdit,2233,1
N46,XIV,XIV/N46.md,"Stérilité, chez l'homme",0,true,true,true,0,codable,1352,1
N47,XIV,XIV/N47.md,"Hypertrophie du prépuce, phimosis et paraphimosis",0,true,true,true,0,codable,1212,1
