code,chapter,filepath,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars
E23,IV,IV/E23.md,Hyposécrétion et autres anomalies de l'hypophyse,6,true,true,true,3,pere_interdit,4586
E24,IV,IV/E24.md,Syndrome de Cushing,7,true,true,true,3,pere_interdit,2580
E25,IV,IV/E25.md,Anomalies génitosurrénaliennes,3,true,true,true,3,pere_interdit,3642
E26,IV,IV/E26.md,Hyperaldostéronisme,4,true,true,true,3,pere_interdit,1684
E27,IV,IV/E27.md,Autres maladies de la glande surrénale,8,true,true,true,3,pere_interdit,4342
E28,IV,IV/E28.md,Dysfonction ovarienne,6,true,true,true,3,pere_interdit,2858
E29,IV,IV/E29.md,Dysfonction testiculaire,4,true,true,true,3,pere_interdit,2645
E30,IV,IV/E30.md,"Anomalies de la puberté, non classées ailleurs",4,true,true,true,3,pere_interdit,2158
E31,IV,IV/E31.md,Dysfonctionnement pluriglandulaire,4,true,true,true,3,pere_interdit,2165
E32,IV,IV/E32.md,Maladies du thymus,4,true,true,true,3,pere_interdit,1823
E34,IV,IV/E34.md,Autres troubles endocriniens,8,true,true,true,3,pere_interdit,4538
E35,IV,IV/E35.md,Anomalies endocriniennes au cours de maladies classées ailleurs,3,true,true,true,3,pere_interdit,1522
E40,IV,IV/E40.md,Kwashiorkor,0,true,true,true,0,codable,1110
E41,IV,IV/E41.md,Marasme nutritionnel,0,true,true,true,0,codable,1443
E42,IV,IV/E42.md,Kwashiorkor avec marasme,0,true,true,true,0,codable,1284
E43,IV,IV/E43.md,"Malnutrition protéinoénergétique grave, sans précision",0,true,true,true,0,codable,1569
E44,IV,IV/E44.md,Malnutrition protéinoénergétique légère ou modérée,2,false,true,true,3,pere_interdit,1300
E45,IV,IV/E45.md,Retard de développement après malnutrition protéinoénergétique,0,true,true,true,0,codable,1300
E46,IV,IV/E46.md,"Malnutrition protéinoénergétique, sans précision",0,true,true,true,0,codable,1883
E50,IV,IV/E50.md,Avitaminose A,10,true,true,true,3,pere_interdit,2006
E51,IV,IV/E51.md,Carence en thiamine,4,true,true,true,3,pere_interdit,2302
E52,IV,IV/E52.md,Carence en acide nicotinique [pellagre],0,true,true,true,0,codable,1532
E53,IV,IV/E53.md,Autres avitaminoses du groupe B,4,true,true,true,3,pere_interdit,3018
E54,IV,IV/E54.md,Carence en acide ascorbique,0,true,true,true,0,codable,1350
E55,IV,IV/E55.md,Carence en vitamine D,2,true,true,true,3,pere_interdit,1928
E56,IV,IV/E56.md,Autres avitaminoses,4,false,true,true,3,pere_interdit,2258
E58,IV,IV/E58.md,Carence alimentaire en calcium,0,false,true,true,0,codable,992
E59,IV,IV/E59.md,Carence alimentaire en sélénium,0,true,true,true,0,codable,1011
E60,IV,IV/E60.md,Carence alimentaire en zinc,0,false,true,true,0,codable,802
E61,IV,IV/E61.md,Carences en autres éléments nutritionnels,10,false,true,true,3,pere_interdit,2152
E63,IV,IV/E63.md,Autres carences nutritionnelles,4,true,true,true,3,pere_interdit,2447
E64,IV,IV/E64.md,Séquelles de malnutrition et autres carences nutritionnelles,6,false,true,true,3,pere_interdit,1595
E65,IV,IV/E65.md,Adiposité localisée,0,true,true,true,0,codable,915
E66,IV,IV/E66.md,Obésité et surpoids,5,true,true,false,3,pere_interdit,1275
E67,IV,IV/E67.md,Autres excès d'apport,5,false,true,true,3,pere_interdit,995
E68,IV,IV/E68.md,Séquelles d'excès d'apport,0,false,true,true,4,interdit_dp,692
E70,IV,IV/E70.md,Anomalies du métabolisme des acides aminés aromatiques,6,true,true,true,3,pere_interdit,3552
E71,IV,IV/E71.md,Anomalies du métabolisme des acides aminés à chaine ramifiée et du métabolisme des acides gras,4,true,true,true,3,pere_interdit,4278
E72,IV,IV/E72.md,Autres anomalies du métabolisme des acides aminés,8,true,true,true,3,pere_interdit,5558
E73,IV,IV/E73.md,Intolérance au lactose,4,false,true,true,3,pere_interdit,1328
E74,IV,IV/E74.md,Autres anomalies du métabolisme des hydrates de carbone,7,true,true,true,3,pere_interdit,5215
E75,IV,IV/E75.md,Anomalies du métabolisme des sphingolipides et autres anomalies du stockage des lipides,7,true,true,true,3,pere_interdit,4939
E76,IV,IV/E76.md,Anomalies du métabolisme des glucosaminoglycanes,6,true,true,true,3,pere_interdit,3837
E77,IV,IV/E77.md,Anomalies du métabolisme des glycoprotéines,4,true,true,true,3,pere_interdit,2925
E78,IV,IV/E78.md,Anomalies du métabolisme des lipoprotéines et autres lipidémies,9,true,true,true,3,pere_interdit,5905
E79,IV,IV/E79.md,Anomalies du métabolisme de la purine et de la pyrimidine,4,true,true,true,3,pere_interdit,2711
E80,IV,IV/E80.md,Anomalies du métabolisme de la porphyrine et de la bilirubine,8,true,true,true,3,pere_interdit,3743
E83,IV,IV/E83.md,Anomalies du métabolisme des minéraux,8,true,true,true,3,pere_interdit,4659
E84,IV,IV/E84.md,Fibrose kystique du pancréas,4,true,true,true,3,pere_interdit,2086
E85,IV,IV/E85.md,Amylose,7,true,true,true,3,pere_interdit,3746
E86,IV,IV/E86.md,Hypovolémie,0,true,true,true,0,codable,2326
E87,IV,IV/E87.md,Autres déséquilibres hydroélectrolytiques et acidobasiques,9,true,true,true,3,pere_interdit,3588
E88,IV,IV/E88.md,Autres anomalies métaboliques,6,true,true,true,3,pere_interdit,4388
E89,IV,IV/E89.md,"Anomalies endocriniennes et métaboliques après un acte à visée diagnostique et thérapeutique, non classées ailleurs",9,true,true,true,3,pere_interdit,4810
E90,IV,IV/E90.md,Anomalies nutritionnelles et métaboliques au cours de maladies classées ailleurs,0,false,true,false,0,codable,967
F00,V,V/F00.md,Démence de la maladie d'Alzheimer,4,true,true,false,3,pere_interdit,1188
F01,V,V/F01.md,Démence vasculaire,6,true,true,false,3,pere_interdit,963
F02,V,V/F02.md,Démence au cours d'autres maladies classées ailleurs,6,true,true,false,3,pere_interdit,1594
F03,V,V/F03.md,"Démence, sans précision",0,false,false,false,0,codable,251
F04,V,V/F04.md,"Syndrome amnésique organique, non induit par l'alcool et d'autres substances psychoactives",0,true,true,true,0,codable,1601
F05,V,V/F05.md,"Délirium, non induit par l'alcool et d'autres substances psychoactives",4,true,true,true,3,pere_interdit,2040
F06,V,V/F06.md,"Autres troubles mentaux dus à une lésion cérébrale et un dysfonctionnement cérébral, et à une affection somatique",10,true,true,true,3,pere_interdit,3328
F07,V,V/F07.md,"Troubles de la personnalité et du comportement dus à une affection, une lésion et un dysfonctionnement cérébraux",5,true,true,true,3,pere_interdit,3161
F09,V,V/F09.md,"Trouble mental organique ou symptomatique, sans précision",0,true,true,true,0,codable,939
F10,V,V/F10.md,Troubles mentaux et du comportement liés à l'utilisation d'alcool,10,true,true,true,3,pere_interdit,4527
F11,V,V/F11.md,Troubles mentaux et du comportement liés à l'utilisation d'opiacés,10,true,true,true,3,pere_interdit,3611
F12,V,V/F12.md,Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis,10,true,true,true,3,pere_interdit,4154
F13,V,V/F13.md,Troubles mentaux et du comportement liés à l'utilisation de sédatifs ou d'hypnotiques,10,true,true,true,3,pere_interdit,4066
F14,V,V/F14.md,Troubles mentaux et du comportement liés à l'utilisation de cocaïne,10,true,true,true,3,pere_interdit,3629
F15,V,V/F15.md,"Troubles mentaux et du comportement liés à l'utilisation d'autres stimulants, y compris la caféine",10,true,true,true,3,pere_interdit,3987
F16,V,V/F16.md,Troubles mentaux et du comportement liés à l'utilisation d'hallucinogènes,10,true,true,true,3,pere_interdit,3662
F17,V,V/F17.md,Troubles mentaux et du comportement liés à l'utilisation de tabac,10,true,true,true,3,pere_interdit,4118
F18,V,V/F18.md,Troubles mentaux et du comportement liés à l'utilisation de solvants volatils,10,true,true,true,3,pere_interdit,3787
F19,V,V/F19.md,Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psychoactives,10,true,true,true,3,pere_interdit,5259
F20,V,V/F20.md,Schizophrénie,9,true,true,false,3,pere_interdit,1777
F21,V,V/F21.md,Trouble schizotypique,0,true,true,true,0,codable,1210
F22,V,V/F22.md,Troubles délirants persistants,3,true,true,true,3,pere_interdit,2452
F23,V,V/F23.md,Troubles psychotiques aigus et transitoires,6,true,true,false,3,pere_interdit,1753
F24,V,V/F24.md,Trouble délirant induit,0,true,true,true,0,codable,819
F25,V,V/F25.md,Troubles schizoaffectifs,5,true,true,false,3,pere_interdit,1111
F28,V,V/F28.md,Autres troubles psychotiques non organiques,0,true,true,true,0,codable,1494
F29,V,V/F29.md,"Psychose non organique, sans précision",0,true,true,true,0,codable,1463
F30,V,V/F30.md,Épisode maniaque,5,true,true,true,3,pere_interdit,1672
F31,V,V/F31.md,Trouble affectif bipolaire,10,true,true,true,3,pere_interdit,2856
F32,V,V/F32.md,Épisodes dépressifs,6,true,true,true,3,pere_interdit,3210
F33,V,V/F33.md,Trouble dépressif récurrent,7,true,true,true,3,pere_interdit,3237
F34,V,V/F34.md,Troubles de l'humeur [affectifs] persistants,4,true,true,true,3,pere_interdit,1881
F38,V,V/F38.md,Autres troubles de l'humeur [affectifs],3,true,true,true,3,pere_interdit,796
F39,V,V/F39.md,"Trouble de l'humeur [affectif], sans précision",0,true,true,true,0,codable,884
F40,V,V/F40.md,Troubles anxieux phobiques,5,true,true,true,3,pere_interdit,2024
F41,V,V/F41.md,Autres troubles anxieux,6,true,true,true,3,pere_interdit,2375
F42,V,V/F42.md,Trouble obsessionnel-compulsif,5,true,true,true,3,pere_interdit,2195
F43,V,V/F43.md,"Réaction à un facteur de stress sévère, et troubles de l'adaptation",5,true,true,true,3,pere_interdit,1792
F44,V,V/F44.md,Troubles dissociatifs [de conversion],10,true,true,true,3,pere_interdit,3961
F45,V,V/F45.md,Troubles somatoformes,7,true,true,true,3,pere_interdit,5376
F48,V,V/F48.md,Autres troubles névrotiques,4,true,true,true,3,pere_interdit,2569
F50,V,V/F50.md,Troubles de l'alimentation,8,true,true,true,3,pere_interdit,2793
F51,V,V/F51.md,Troubles du sommeil non organiques,8,true,true,true,3,pere_interdit,1963
F52,V,V/F52.md,"Dysfonctionnement sexuel, non dû à un trouble ou à une maladie organique",10,true,true,true,3,pere_interdit,2567
F53,V,V/F53.md,"Troubles mentaux et du comportement associés à la puerpéralité, non classés ailleurs",4,true,true,true,3,pere_interdit,1501
F54,V,V/F54.md,Facteurs psychologiques et comportementaux associés à des maladies ou des troubles classés ailleurs,0,true,true,false,0,codable,1609
F55,V,V/F55.md,Abus de substances n'entraînant pas de dépendance,0,true,true,false,0,codable,714
F59,V,V/F59.md,Syndromes comportementaux non précisés associés à des perturbations physiologiques et à des facteurs physiques,0,true,true,false,0,codable,742
F60,V,V/F60.md,Troubles spécifiques de la personnalité,10,true,true,true,3,pere_interdit,4456
F61,V,V/F61.md,Troubles mixtes de la personnalité et autres troubles de la personnalité,0,true,true,false,0,codable,908
F62,V,V/F62.md,Modification durable de la personnalité non attribuable à une lésion et une maladie cérébrales,4,true,true,true,3,pere_interdit,2348
F63,V,V/F63.md,Troubles des habitudes et des impulsions,6,true,true,true,3,pere_interdit,2550
F64,V,V/F64.md,Troubles de l'identité sexuelle,5,true,true,true,3,pere_interdit,1396
F65,V,V/F65.md,Troubles de la préférence sexuelle,9,true,true,true,3,pere_interdit,1995
F66,V,V/F66.md,Problèmes psychologiques et comportementaux associés au développement sexuel et à son orientation,5,true,true,true,3,pere_interdit,1111
F68,V,V/F68.md,Autres troubles de la personnalité et du comportement chez l'adulte,3,true,true,true,3,pere_interdit,2259
